date_x,year,INDPRO,PCEPI,PCEPI_PCA,inflation,unemp,lagged_unemp,market_exp,target_change,lag_DFEDTAR,DFEDTAR,d_meeting,scale,d_crisis,TRY_3M,TRY_2Y,TRY_10Y,FF_TAR,date_y,d_dec,d_unc,d_inc,d_m075,d_m050,d_m025,d_0,d_025,d_050,d_075,ord_policy,d_nineeleven,date,d_month_1,d_month_2,d_month_3,d_month_4,d_month_5,d_month_6,d_month_7,d_month_8,d_month_9,d_month_10,d_month_11,d_month_12,d_month_1_fomc,d_month_2_fomc,d_month_3_fomc,d_month_4_fomc,d_month_5_fomc,d_month_6_fomc,d_month_7_fomc,d_month_8_fomc,d_month_9_fomc,d_month_10_fomc,d_month_11_fomc,d_month_12_fomc,target_change_last,target_change_last_fomc
2004-01-01,2004,95.1085,83.412,5.14493,0.41895,5.7,5.7,0.010589737,0.0,1.0,1.0,1,7.75,0,0.9005000000000004,1.7610000000000003,4.150499999999999,1.0,2004-01-28,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9,0,01/01/2004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-02-01,2004,95.6847,83.60799999999998,2.8564700000000003,0.23498,5.6,5.7,0.0,0.0,1.0,1.0,0,0.0,0,0.9447368421052631,1.7400000000000002,4.084210526315789,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,02/01/2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-03-01,2004,95.2088,83.74600000000002,1.99875,0.16505999999999998,5.8,5.6,-0.054755948,0.0,1.0,1.0,1,1.9375,0,0.9534782608695653,1.577826086956522,3.826521739130435,1.0,2004-03-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,0,03/01/2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-04-01,2004,95.6385,83.898,2.1998900000000003,0.1815,5.6,5.8,0.0,0.0,1.0,1.0,0,0.0,0,0.958095238095238,2.0709523809523813,4.347619047619047,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,04/01/2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2004-05-01,2004,96.3966,84.17200000000003,3.99021,0.32659,5.6,5.6,0.002713555,0.0,1.0,1.0,1,1.1071428571428572,0,1.0394999999999999,2.5334999999999996,4.7155000000000005,1.0,2004-05-04,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,05/01/2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2004-06-01,2004,95.6019,84.415,3.51988,0.28869,5.6,5.6,-0.30699238,0.25,1.0,1.25,1,30.0,0,1.288095238095238,2.763333333333333,4.733809523809525,1.0083333333333333,2004-06-30,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12,0,06/01/2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2004-07-01,2004,96.3385,84.499,1.20066,0.09951,5.5,5.6,0.009999991,0.0,1.25,1.25,0,0.0,0,1.3576190476190477,2.638571428571429,4.498095238095239,1.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,07/01/2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2004-08-01,2004,96.4095,84.546,0.66951,0.05562,5.4,5.5,0.21771184,0.25,1.25,1.5,1,1.4090909090909092,0,1.503181818181818,2.508181818181818,4.281363636363636,1.4274193548387097,2004-08-10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12,0,08/01/2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2004-09-01,2004,96.4907,84.714,2.41073,0.19871,5.4,5.4,0.11668362,0.25,1.5,1.75,1,3.0,0,1.6814285714285715,2.525238095238095,4.1257142857142854,1.5833333333333333,2004-09-21,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12,0,09/01/2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25
2004-10-01,2004,97.4094,85.07700000000001,5.26494,0.4285,5.5,5.4,-0.004999995,0.0,1.75,1.75,0,0.0,0,1.7944999999999998,2.5845,4.0969999999999995,1.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,10/01/2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2004-11-01,2004,97.6137,85.40299999999998,4.69634,0.38318,5.4,5.5,0.22333319,0.25,1.75,2.0,1,1.4285714285714286,0,2.1074999999999995,2.8520000000000003,4.194000000000001,1.925,2004-11-10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12,0,11/01/2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2004-12-01,2004,98.3318,85.446,0.60587,0.05035,5.4,5.4,0.22305967,0.25,2.0,2.25,1,1.7222222222222223,0,2.2227272727272727,3.011818181818182,4.2309090909090905,2.1451612903225805,2004-12-14,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12,0,12/01/2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25
2005-01-01,2005,98.7845,85.556,1.55582,0.12874000000000002,5.3,5.4,0.005000114,0.0,2.25,2.25,0,0.0,0,2.371,3.222500000000001,4.221500000000001,2.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,01/01/2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-02-01,2005,99.4639,85.791,3.34634,0.27467,5.4,5.3,0.23408802,0.25,2.25,2.5,1,1.037037037037037,0,2.5794736842105266,3.3847368421052635,4.165263157894737,2.4910714285714284,2005-02-02,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12,0,02/01/2005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2005-03-01,2005,99.3061,86.038,3.5101400000000003,0.28791,5.2,5.4,0.15771666,0.25,2.5,2.75,1,3.1,0,2.795909090909091,3.7268181818181816,4.497727272727271,2.5806451612903225,2005-03-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12,0,03/01/2005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25
2005-04-01,2005,99.4734,86.266,3.22675,0.265,5.2,5.2,0.019999981,0.0,2.75,2.75,0,0.0,0,2.8366666666666664,3.653809523809523,4.3409523809523805,2.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,04/01/2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-05-01,2005,99.6033,86.30799999999998,0.58581,0.04869,5.1,5.2,0.23142555,0.25,2.75,3.0,1,1.0689655172413792,0,2.901904761904762,3.643809523809524,4.144285714285714,2.9838709677419355,2005-05-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12,0,05/01/2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2005-06-01,2005,99.9853,86.35700000000001,0.6834100000000001,0.056770000000000015,5.0,5.1,-0.31151834,0.25,3.0,3.25,1,30.0,0,3.036363636363636,3.6404545454545456,3.9981818181818185,3.0083333333333333,2005-06-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12,0,06/01/2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25
2005-07-01,2005,99.6692,86.72200000000002,5.19155,0.42266,5.0,5.0,0.009999991,0.0,3.25,3.25,0,0.0,0,3.2875,3.8709999999999996,4.1775,3.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,07/01/2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-08-01,2005,99.9435,87.069,4.90864,0.40013,4.9,5.0,0.21565314,0.25,3.25,3.5,1,1.3478260869565217,0,3.518260869565218,4.044347826086956,4.262608695652174,3.435483870967742,2005-08-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12,0,08/01/2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2005-09-01,2005,98.0779,87.905,12.15025,0.96016,5.0,4.9,0.14275748,0.25,3.5,3.75,1,2.727272727272727,0,3.4942857142857147,3.9461904761904765,4.19904761904762,3.591666666666667,2005-09-20,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12,0,09/01/2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25
2005-10-01,2005,99.3149,88.038,1.83078,0.1513,5.0,5.0,0.025000095,0.0,3.75,3.75,0,0.0,0,3.7925000000000004,4.271,4.463500000000001,3.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,10/01/2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2005-11-01,2005,100.3216,87.85,-2.53265,-0.21354,5.0,5.0,0.25500011,0.25,3.75,4.0,1,1.0,0,3.9745000000000004,4.4165,4.534999999999999,4.0,2005-11-01,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12,0,11/01/2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2005-12-01,2005,100.9437,87.851,0.01366,0.00114,4.9,5.0,0.23637098,0.25,4.0,4.25,1,1.631578947368421,0,3.9709523809523817,4.404285714285714,4.467142857142857,4.153225806451613,2005-12-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0,12/01/2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.25
2006-01-01,2006,101.0627,88.279,6.00549,0.48719,4.7,4.9,-0.074672654,0.25,4.25,4.5,1,31.0,0,4.336,4.395499999999999,4.416,4.258064516129032,2006-01-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0,01/01/2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25
2006-02-01,2006,101.0669,88.323,0.59975,0.04984,4.8,4.7,-0.005000114,0.0,4.5,4.5,0,0.0,0,4.5394736842105265,4.668421052631577,4.568947368421052,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,02/01/2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2006-03-01,2006,101.2751,88.473,2.0571200000000003,0.16983,4.7,4.8,0.10791147,0.25,4.5,4.75,1,7.75,0,4.627826086956521,4.73391304347826,4.7239130434782615,4.532258064516129,2006-03-28,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12,0,03/01/2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2006-04-01,2006,101.6813,88.85,5.23498,0.42612,4.7,4.7,0.014999866,0.0,4.75,4.75,0,0.0,0,4.721578947368422,4.888947368421054,4.990526315789474,4.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,04/01/2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2006-05-01,2006,101.579,89.07,3.0121,0.24761,4.6,4.7,0.25726902,0.25,4.75,5.0,1,1.4090909090909092,0,4.836363636363637,4.968181818181818,5.11,4.92741935483871,2006-05-10,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12,0,05/01/2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2006-06-01,2006,101.9693,89.285,2.93536,0.24138,4.6,4.6,0.050812427,0.25,5.0,5.25,1,15.0,0,4.917727272727274,5.121818181818181,5.106363636363636,5.016666666666667,2006-06-29,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,12,0,06/01/2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0.25
2006-07-01,2006,101.9319,89.601,4.33073,0.35392,4.7,4.6,0.010000229,0.0,5.25,5.25,0,0.0,0,5.0764999999999985,5.118499999999999,5.0875,5.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,07/01/2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0
2006-08-01,2006,102.3327,89.885,3.87054,0.31696,4.7,4.7,0.03690603,0.0,5.25,5.25,1,1.2916666666666667,1,5.090434782608695,4.903478260869565,4.876521739130435,5.25,2006-08-08,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,08/01/2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2006-09-01,2006,102.1252,89.646,-3.14449,-0.2659,4.5,4.7,0.0,0.0,5.25,5.25,1,2.727272727272727,1,4.929999999999999,4.768999999999999,4.719,5.25,2006-09-20,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,09/01/2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2006-10-01,2006,102.0668,89.428,-2.87943,-0.24318,4.4,4.5,0.0,0.0,5.25,5.25,1,4.428571428571429,1,5.046190476190477,4.795714285714286,4.72904761904762,5.25,2006-10-25,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,10/01/2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2006-11-01,2006,101.9688,89.461,0.4437100000000001,0.0369,4.5,4.4,0.0,0.0,5.25,5.25,0,0.0,1,5.073333333333335,4.7404761904761905,4.595238095238095,5.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,11/01/2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2006-12-01,2006,103.0292,89.789,4.4895,0.36664,4.4,4.5,0.0,0.0,5.25,5.25,1,1.55,1,4.972999999999999,4.673499999999999,4.5645,5.25,2006-12-12,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,12/01/2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2007-01-01,2007,102.4933,90.109,4.36153,0.35639,4.6,4.4,0.0,0.0,5.25,5.25,1,31.0,1,5.105238095238095,4.876190476190477,4.7595238095238095,5.25,2007-01-31,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,01/01/2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2007-02-01,2007,103.5264,90.394,3.862130000000001,0.31628,4.5,4.6,0.0,0.0,5.25,5.25,0,0.0,1,5.163157894736843,4.848947368421054,4.722631578947369,5.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,02/01/2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2007-03-01,2007,103.7521,90.715,4.34557,0.35511,4.4,4.5,0.0,0.0,5.25,5.25,1,2.8181818181818183,1,5.08,4.573636363636362,4.5645454545454545,5.25,2007-03-21,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9,0,03/01/2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2007-04-01,2007,104.4814,90.906,2.55606,0.21055,4.5,4.4,0.0,0.0,5.25,5.25,0,0.0,1,5.006666666666666,4.666190476190476,4.693809523809523,5.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,04/01/2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2007-05-01,2007,104.5322,91.16,3.40492,0.27941,4.4,4.5,0.0,0.0,5.25,5.25,1,1.3478260869565217,1,4.867727272727272,4.766363636363637,4.746363636363636,5.25,2007-05-09,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9,0,05/01/2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
2007-06-01,2007,104.5617,91.352,2.55691,0.21062,4.6,4.4,0.0,0.0,5.25,5.25,1,10.0,1,4.741904761904762,4.980476190476191,5.102857142857142,5.25,2007-06-28,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9,0,06/01/2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2007-07-01,2007,104.5227,91.499,1.94817,0.16092,4.7,4.6,0.0,0.0,5.25,5.25,0,0.0,1,4.96095238095238,4.819047619047619,5.0042857142857144,5.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,07/01/2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2007-08-01,2007,104.7556,91.558,0.77653,0.06448,4.6,4.7,0.0,0.0,5.25,5.25,1,1.24,1,4.31695652173913,4.3130434782608695,4.6747826086956525,5.25,2007-08-07,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9,0,08/01/2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2007-09-01,2007,105.1611,91.901,4.5893,0.37463,4.7,4.6,0.0,-0.5,5.25,4.75,1,2.3076923076923075,1,3.9942105263157894,4.011578947368421,4.52157894736842,5.033333333333333,2007-09-18,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4,0,09/01/2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2007-10-01,2007,104.7171,92.162,3.46176,0.284,4.7,4.7,0.0,-0.25,4.75,4.5,1,31.0,1,4.002727272727271,3.967727272727272,4.527727272727272,4.741935483870968,2007-10-31,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,0,10/01/2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5,-0.5
2007-11-01,2007,105.3338,92.642,6.43204,0.52082,4.7,4.7,0.0,0.0,4.5,4.5,0,0.0,1,3.3544999999999994,3.3365,4.1485,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,11/01/2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
2007-12-01,2007,105.3457,92.855,2.7941700000000003,0.22992,5.0,4.7,0.0,-0.25,4.5,4.25,1,1.4761904761904763,1,3.0665,3.117,4.0975,4.330645161290323,2007-12-11,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,0,12/01/2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
2008-01-01,2008,105.0619,93.102,3.23919,0.26601,5.0,5.0,0.0,-1.25,4.25,3.0,1,15.5,1,2.82,2.4757142857142855,3.7442857142857147,3.975806451612903,2008-01-30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,01/01/2008,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.25
2008-02-01,2008,104.7094,93.298,2.55572,0.21052,4.9,5.0,0.0,0.0,3.0,3.0,0,0.0,1,2.1740000000000004,1.9729999999999996,3.7375,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,02/01/2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25,-0.0
2008-03-01,2008,104.4616,93.587,3.78111,0.30976,5.1,4.9,0.0,-0.75,3.0,2.25,1,2.2142857142857144,1,1.2834999999999999,1.6169999999999998,3.5100000000000002,2.661290322580645,2008-03-18,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,0,03/01/2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
2008-04-01,2008,103.6704,93.785,2.56857,0.21157,5.0,5.1,0.0,-0.25,2.25,2.0,1,30.0,1,1.311818181818182,2.047272727272727,3.675,2.2416666666666667,2008-04-30,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6,0,04/01/2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.75,-0.75
2008-05-01,2008,103.0863,94.206,5.5218,0.4489,5.4,5.0,0.0,0.0,2.0,2.0,0,0.0,1,1.7642857142857138,2.4457142857142857,3.880000000000001,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,05/01/2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.0
2008-06-01,2008,102.8445,94.876,8.87637,0.71121,5.6,5.4,0.0,0.0,2.0,2.0,1,5.0,1,1.8904761904761906,2.7738095238095237,4.0995238095238085,2.0,2008-06-25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9,0,06/01/2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0
2008-07-01,2008,102.3002,95.285,5.2975,0.43109,5.8,5.6,0.0,0.0,2.0,2.0,0,0.0,1,1.6550000000000002,2.5731818181818182,4.007727272727273,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,07/01/2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2008-08-01,2008,100.7353,95.204,-1.01534,-0.08501,6.1,5.8,0.0,0.0,2.0,2.0,1,1.1481481481481481,1,1.7528571428571427,2.4204761904761902,3.885714285714286,2.0,2008-08-05,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,08/01/2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
2008-09-01,2008,96.3666,95.307,1.3060200000000002,0.10819,6.1,6.1,0.0,0.0,2.0,2.0,1,2.0,1,1.146666666666667,2.076190476190477,3.6861904761904754,2.0,2008-09-16,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9,0,09/01/2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
2008-10-01,2008,97.2832,94.727,-7.06318,-0.60856,6.5,6.1,0.0,-1.0,2.0,1.0,1,10.333333333333334,1,0.685909090909091,1.6122727272727275,3.8140909090909094,1.564516129032258,2008-10-29,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,0,10/01/2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
2008-11-01,2008,96.0605,93.643,-12.89995,-1.14434,6.8,6.5,0.0,0.0,1.0,1.0,0,0.0,1,0.1938888888888889,1.2127777777777777,3.5266666666666673,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,11/01/2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-0.0
2008-12-01,2008,93.2521,93.139,-6.27077,-0.5382100000000001,7.3,6.8,0.0,,,,1,1.9375,1,0.03409090909090909,0.820909090909091,2.4163636363636374,1.0,2008-12-16,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,17,0,12/01/2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0
